"id","probs","preds","labels"
174,1e-04,0,0
175,0.000476425542728975,0,0
176,1e-04,0,0
177,1e-04,0,0
178,1e-04,0,0
179,1e-04,0,0
180,1e-04,0,0
181,1e-04,0,0
182,1e-04,0,0
183,1e-04,0,0
184,1e-04,0,0
185,1e-04,0,0
186,1e-04,0,0
187,1e-04,0,0
188,1e-04,0,0
189,1e-04,0,0
190,1e-04,0,0
191,1e-04,0,0
192,1e-04,0,0
193,1e-04,0,0
194,1e-04,0,0
195,1e-04,0,0
196,1e-04,0,0
197,1e-04,0,0
198,1e-04,0,0
199,0.9999,1,1
200,1e-04,0,0
201,1e-04,0,0
202,1e-04,0,0
203,1e-04,0,0
204,1e-04,0,0
205,1e-04,0,0
206,1e-04,0,0
207,0.9999,1,1
208,0.000194412510609254,0,0
209,1e-04,0,0
210,1e-04,0,0
211,1e-04,0,0
212,1e-04,0,0
213,1e-04,0,0
214,1e-04,0,0
215,1e-04,0,0
216,1e-04,0,0
217,1e-04,0,0
218,1e-04,0,0
219,1e-04,0,0
220,1e-04,0,0
221,1e-04,0,0
222,1e-04,0,0
223,1e-04,0,0
224,1e-04,0,0
225,1e-04,0,0
226,1e-04,0,0
227,1e-04,0,0
228,1e-04,0,0
229,1e-04,0,0
230,1e-04,0,0
231,1e-04,0,0
232,0.000273004930932075,0,0
233,1e-04,0,0
234,1e-04,0,0
235,1e-04,0,0
236,1e-04,0,0
237,1e-04,0,0
238,1e-04,0,0
239,1e-04,0,0
240,1e-04,0,0
241,1e-04,0,0
242,1e-04,0,0
243,1e-04,0,0
244,1e-04,0,0
245,1e-04,0,0
246,1e-04,0,0
247,1e-04,0,0
248,1e-04,0,0
249,1e-04,0,0
250,1e-04,0,0
251,1e-04,0,0
252,1e-04,0,0
253,1e-04,0,0
254,1e-04,0,0
255,1e-04,0,0
256,0.999645829200745,1,1
257,1e-04,0,0
258,1e-04,0,0
259,1e-04,0,0
260,1e-04,0,0
261,1e-04,0,0
262,1e-04,0,0
263,1e-04,0,0
264,1e-04,0,0
265,1e-04,0,0
266,1e-04,0,0
267,1e-04,0,0
268,1e-04,0,0
269,1e-04,0,0
270,1e-04,0,0
271,0.9999,1,1
272,1e-04,0,0
273,1e-04,0,0
274,0.00236782082356513,0,0
275,1e-04,0,0
276,1e-04,0,0
277,1e-04,0,0
278,1e-04,0,0
279,1e-04,0,0
280,1e-04,0,0
281,1e-04,0,0
282,1e-04,0,0
283,1e-04,0,0
284,1e-04,0,0
285,1e-04,0,0
286,1e-04,0,0
287,1e-04,0,0
288,1e-04,0,0
289,1e-04,0,0
290,1e-04,0,0
291,0.000313524651573971,0,0
292,0.999753534793854,1,1
293,1e-04,0,0
294,1e-04,0,0
295,1e-04,0,0
296,0.9999,1,1
297,1e-04,0,0
298,1e-04,0,0
299,1e-04,0,0
300,0.99973064661026,1,1
301,1e-04,0,0
302,0.9999,1,1
303,1e-04,0,0
304,1e-04,0,0
305,1e-04,0,0
306,1e-04,0,0
307,1e-04,0,0
308,1e-04,0,0
309,1e-04,0,0
310,0.00254472740925848,0,0
311,1e-04,0,0
312,0.9999,1,1
313,1e-04,0,0
314,1e-04,0,0
315,0.00640336330980062,0,0
316,1e-04,0,0
317,1e-04,0,0
318,0.9999,1,1
319,1e-04,0,0
320,0.9999,1,1
321,1e-04,0,0
322,1e-04,0,0
323,1e-04,0,0
324,1e-04,0,0
325,1e-04,0,0
326,1e-04,0,0
327,1e-04,0,0
328,1e-04,0,0
329,1e-04,0,0
330,1e-04,0,0
331,1e-04,0,0
332,0.994703710079193,1,1
333,0.0432629287242889,0,0
334,1e-04,0,0
335,1e-04,0,0
336,1e-04,0,0
337,0.000167237783898599,0,0
338,0.999895095825195,1,1
339,1e-04,0,0
340,1e-04,0,0
341,0.9999,1,1
342,1e-04,0,0
343,0.000248589843977243,0,0
344,0.9999,1,1
345,1e-04,0,0
346,1e-04,0,0
347,1e-04,0,0
348,1e-04,0,0
349,0.000218060056795366,0,0
350,1e-04,0,0
351,1e-04,0,0
352,1e-04,0,0
353,0.364585667848587,0,0
354,1e-04,0,0
355,1e-04,0,0
356,1e-04,0,0
357,0.9999,1,1
358,1e-04,0,0
359,0.999695181846619,1,1
360,1e-04,0,0
361,1e-04,0,0
362,1e-04,0,0
363,1e-04,0,0
364,1e-04,0,0
365,1e-04,0,0
366,1e-04,0,0
367,1e-04,0,0
368,1e-04,0,0
369,1e-04,0,0
370,0.9999,1,1
371,1e-04,0,0
372,1e-04,0,0
373,1e-04,0,0
374,1e-04,0,0
375,1e-04,0,0
376,1e-04,0,0
377,1e-04,0,0
378,1e-04,0,0
379,1e-04,0,0
380,0.998427033424377,1,1
381,1e-04,0,0
382,0.000599300721660256,0,0
383,1e-04,0,0
384,1e-04,0,0
385,1e-04,0,0
386,1e-04,0,0
387,1e-04,0,0
388,1e-04,0,0
389,0.999697685241699,1,1
390,1e-04,0,0
391,1e-04,0,0
392,1e-04,0,0
393,1e-04,0,0
394,1e-04,0,0
395,0.999810874462128,1,1
396,1e-04,0,0
397,1e-04,0,0
398,1e-04,0,0
399,1e-04,0,0
400,1e-04,0,0
401,1e-04,0,0
402,1e-04,0,0
403,1e-04,0,0
404,0.994123518466949,1,1
405,1e-04,0,0
406,1e-04,0,0
407,1e-04,0,0
408,1e-04,0,0
409,1e-04,0,0
410,1e-04,0,0
411,1e-04,0,0
412,1e-04,0,0
413,1e-04,0,0
414,0.0252346526831388,0,0
415,1e-04,0,0
416,1e-04,0,0
417,1e-04,0,0
418,1e-04,0,0
419,1e-04,0,0
420,1e-04,0,0
421,1e-04,0,0
422,1e-04,0,0
423,1e-04,0,0
424,1e-04,0,0
425,1e-04,0,0
426,1e-04,0,0
427,1e-04,0,0
428,1e-04,0,0
429,1e-04,0,0
430,1e-04,0,0
431,1e-04,0,0
432,1e-04,0,0
433,1e-04,0,0
434,1e-04,0,0
435,1e-04,0,0
436,1e-04,0,0
437,1e-04,0,0
438,1e-04,0,0
439,1e-04,0,0
440,1e-04,0,0
441,0.000627919216640294,0,0
442,1e-04,0,0
443,1e-04,0,0
444,1e-04,0,0
445,1e-04,0,0
446,1e-04,0,0
447,0.999564588069916,1,1
448,1e-04,0,0
449,1e-04,0,0
450,1e-04,0,0
451,1e-04,0,0
452,1e-04,0,0
453,0.9999,1,1
454,1e-04,0,0
455,1e-04,0,0
456,1e-04,0,0
457,1e-04,0,0
458,1e-04,0,0
459,1e-04,0,0
460,1e-04,0,0
461,1e-04,0,0
462,1e-04,0,0
463,1e-04,0,0
464,1e-04,0,0
465,1e-04,0,0
466,1e-04,0,0
467,1e-04,0,0
468,1e-04,0,0
469,1e-04,0,0
470,1e-04,0,0
471,1e-04,0,0
472,1e-04,0,0
473,0.998752236366272,1,1
474,1e-04,0,0
475,1e-04,0,0
476,0.997892320156097,1,1
477,1e-04,0,0
478,0.986203551292419,1,1
479,1e-04,0,0
480,1e-04,0,0
481,0.998979985713959,1,1
482,1e-04,0,0
483,1e-04,0,0
484,1e-04,0,0
485,1e-04,0,0
486,1e-04,0,0
487,1e-04,0,0
488,1e-04,0,0
489,1e-04,0,0
490,0.9999,1,1
491,1e-04,0,0
492,1e-04,0,0
493,1e-04,0,0
494,0.9999,1,1
495,1e-04,0,0
496,1e-04,0,0
497,1e-04,0,0
498,1e-04,0,0
499,1e-04,0,0
500,1e-04,0,0
501,1e-04,0,0
502,1e-04,0,0
503,1e-04,0,0
504,1e-04,0,0
505,1e-04,0,0
506,1e-04,0,0
507,1e-04,0,0
508,1e-04,0,0
509,1e-04,0,0
510,1e-04,0,0
511,1e-04,0,0
512,1e-04,0,0
513,1e-04,0,0
514,1e-04,0,0
515,1e-04,0,0
516,0.000176859102793969,0,0
517,0.00385667872615159,0,0
518,1e-04,0,0
519,1e-04,0,0
520,1e-04,0,0
521,1e-04,0,0
522,1e-04,0,0
523,1e-04,0,0
524,0.00052796711679548,0,0
525,1e-04,0,0
526,1e-04,0,0
527,1e-04,0,0
528,0.9999,1,1
529,1e-04,0,0
530,1e-04,0,0
531,1e-04,0,0
532,1e-04,0,0
533,0.999898195266724,1,1
534,1e-04,0,0
535,1e-04,0,0
536,1e-04,0,0
537,1e-04,0,0
538,0.0305805932730436,0,0
539,1e-04,0,0
540,1e-04,0,0
541,1e-04,0,0
542,1e-04,0,0
543,1e-04,0,0
544,1e-04,0,0
545,1e-04,0,0
546,1e-04,0,0
547,1e-04,0,0
548,1e-04,0,0
549,1e-04,0,0
550,1e-04,0,0
551,1e-04,0,0
552,0.9999,1,1
553,1e-04,0,0
554,0.980856359004974,1,1
555,1e-04,0,0
556,1e-04,0,0
557,1e-04,0,0
558,1e-04,0,0
559,0.9999,1,1
560,1e-04,0,0
561,0.000551630393601954,0,0
562,1e-04,0,0
563,1e-04,0,0
564,1e-04,0,0
565,1e-04,0,0
566,1e-04,0,0
567,1e-04,0,0
568,1e-04,0,0
569,0.9999,1,1
570,1e-04,0,0
571,1e-04,0,0
572,1e-04,0,0
573,1e-04,0,0
574,1e-04,0,0
575,1e-04,0,0
576,1e-04,0,0
577,1e-04,0,0
578,1e-04,0,0
579,1e-04,0,0
580,1e-04,0,0
581,0.999489903450012,1,1
582,1e-04,0,0
583,1e-04,0,0
584,0.767864465713501,1,1
585,1e-04,0,0
586,0.0006021888111718,0,0
587,1e-04,0,0
588,1e-04,0,0
589,1e-04,0,0
590,1e-04,0,0
591,1e-04,0,0
592,1e-04,0,0
593,1e-04,0,0
594,1e-04,0,0
595,0.999866604804993,1,1
596,1e-04,0,0
597,1e-04,0,0
598,1e-04,0,0
599,1e-04,0,0
600,1e-04,0,0
601,0.999796688556671,1,1
602,1e-04,0,0
603,1e-04,0,0
604,1e-04,0,0
605,1e-04,0,0
606,0.999729931354523,1,1
607,1e-04,0,0
608,1e-04,0,0
609,1e-04,0,0
610,1e-04,0,0
611,1e-04,0,0
612,1e-04,0,0
613,1e-04,0,0
614,1e-04,0,0
615,1e-04,0,0
616,1e-04,0,0
617,1e-04,0,0
618,1e-04,0,0
619,1e-04,0,0
620,1e-04,0,0
621,1e-04,0,0
622,1e-04,0,0
623,1e-04,0,0
624,1e-04,0,0
625,0.000235048864851706,0,0
626,0.000622343854047358,0,0
627,1e-04,0,0
628,1e-04,0,0
629,1e-04,0,0
630,1e-04,0,0
631,1e-04,0,0
632,0.999870300292969,1,1
633,1e-04,0,0
634,1e-04,0,0
635,1e-04,0,0
636,1e-04,0,0
637,1e-04,0,0
638,1e-04,0,0
639,0.999510049819946,1,1
640,1e-04,0,0
641,0.00206395774148405,0,0
642,1e-04,0,0
643,1e-04,0,0
644,1e-04,0,0
645,0.9999,1,1
646,1e-04,0,0
647,0.9999,1,1
648,1e-04,0,0
649,1e-04,0,0
650,1e-04,0,0
651,0.837703585624695,1,1
652,1e-04,0,0
653,1e-04,0,0
654,1e-04,0,0
655,1e-04,0,0
656,1e-04,0,0
657,1e-04,0,0
658,1e-04,0,0
659,1e-04,0,0
660,1e-04,0,0
661,1e-04,0,0
662,1e-04,0,0
663,1e-04,0,0
664,1e-04,0,0
665,1e-04,0,0
666,1e-04,0,0
667,1e-04,0,0
668,1e-04,0,0
669,1e-04,0,0
670,1e-04,0,0
671,1e-04,0,0
672,1e-04,0,0
673,1e-04,0,0
674,1e-04,0,0
675,1e-04,0,0
676,1e-04,0,0
677,1e-04,0,0
678,1e-04,0,0
679,1e-04,0,0
680,1e-04,0,0
681,0.998683989048004,1,1
682,1e-04,0,0
683,0.997096419334412,1,1
684,1e-04,0,0
685,1e-04,0,0
686,1e-04,0,0
687,1e-04,0,0
688,1e-04,0,0
689,1e-04,0,0
690,1e-04,0,0
691,0.9999,1,1
692,1e-04,0,0
693,1e-04,0,0
694,0.000195702872588299,0,0
695,0.000162942131282762,0,0
696,0.00217659445479512,0,0
697,1e-04,0,0
698,0.9999,1,1
699,1e-04,0,0
700,1e-04,0,0
701,0.000204349009436555,0,0
702,1e-04,0,0
703,1e-04,0,0
704,1e-04,0,0
705,1e-04,0,0
706,1e-04,0,0
707,1e-04,0,0
708,1e-04,0,0
709,1e-04,0,0
710,1e-04,0,0
711,1e-04,0,0
712,1e-04,0,0
713,1e-04,0,0
714,1e-04,0,0
715,1e-04,0,0
716,0.999518275260925,1,1
717,1e-04,0,0
718,0.997848033905029,1,1
719,1e-04,0,0
720,1e-04,0,0
721,1e-04,0,0
722,1e-04,0,0
723,1e-04,0,0
724,1e-04,0,0
725,1e-04,0,0
726,0.999516725540161,1,1
727,1e-04,0,0
728,1e-04,0,0
729,1e-04,0,0
730,1e-04,0,0
731,1e-04,0,0
732,1e-04,0,0
733,0.99970680475235,1,1
734,1e-04,0,0
735,1e-04,0,0
736,1e-04,0,0
737,1e-04,0,0
738,0.000525931653100997,0,0
739,1e-04,0,0
740,1e-04,0,0
741,1e-04,0,0
742,0.999640583992004,1,1
743,1e-04,0,0
744,1e-04,0,0
745,1e-04,0,0
746,1e-04,0,0
747,1e-04,0,0
748,0.999568998813629,1,1
749,1e-04,0,0
750,1e-04,0,0
751,1e-04,0,0
752,1e-04,0,0
753,1e-04,0,0
754,1e-04,0,0
755,1e-04,0,0
756,1e-04,0,0
757,1e-04,0,0
758,1e-04,0,0
759,1e-04,0,0
760,1e-04,0,0
761,0.969531893730164,1,1
762,1e-04,0,0
763,1e-04,0,0
764,1e-04,0,0
765,1e-04,0,0
766,1e-04,0,0
767,1e-04,0,0
768,1e-04,0,0
769,0.000438624934758991,0,0
770,1e-04,0,0
771,1e-04,0,0
772,1e-04,0,0
773,1e-04,0,0
774,1e-04,0,0
775,1e-04,0,0
776,1e-04,0,0
777,1e-04,0,0
778,1e-04,0,0
779,1e-04,0,0
780,1e-04,0,0
781,1e-04,0,0
782,1e-04,0,0
783,1e-04,0,0
784,0.9999,1,1
785,1e-04,0,0
786,1e-04,0,0
787,0.000323908927384764,0,0
788,1e-04,0,0
789,1e-04,0,0
790,1e-04,0,0
791,1e-04,0,0
792,1e-04,0,0
793,0.9999,1,1
794,1e-04,0,0
795,1e-04,0,0
796,1e-04,0,0
797,1e-04,0,0
798,1e-04,0,0
799,1e-04,0,0
800,1e-04,0,0
801,1e-04,0,0
802,1e-04,0,0
803,1e-04,0,0
804,1e-04,0,0
805,1e-04,0,0
806,1e-04,0,0
807,1e-04,0,0
808,0.000366303429473191,0,0
809,1e-04,0,0
810,1e-04,0,0
811,1e-04,0,0
812,1e-04,0,0
813,1e-04,0,0
814,1e-04,0,0
815,1e-04,0,0
816,1e-04,0,0
817,1e-04,0,0
818,0.999107778072357,1,1
819,0.9999,1,1
820,1e-04,0,0
821,0.99984610080719,1,1
822,1e-04,0,0
823,1e-04,0,0
824,1e-04,0,0
825,1e-04,0,0
826,1e-04,0,0
827,1e-04,0,0
828,1e-04,0,0
829,1e-04,0,0
830,1e-04,0,0
831,1e-04,0,0
832,1e-04,0,0
833,1e-04,0,0
834,1e-04,0,0
835,1e-04,0,0
836,1e-04,0,0
837,1e-04,0,0
838,1e-04,0,0
839,0.00246793264523149,0,0
840,1e-04,0,0
841,1e-04,0,0
842,1e-04,0,0
843,1e-04,0,0
844,1e-04,0,0
845,0.925804913043976,1,0
846,1e-04,0,0
847,1e-04,0,0
848,1e-04,0,0
849,1e-04,0,0
850,1e-04,0,0
851,1e-04,0,0
852,1e-04,0,0
853,1e-04,0,0
854,1e-04,0,0
855,0.9999,1,1
856,1e-04,0,0
857,1e-04,0,0
858,0.999596536159515,1,1
859,1e-04,0,0
860,0.758888781070709,1,1
861,1e-04,0,0
862,0.000124407553812489,0,0
863,1e-04,0,0
864,1e-04,0,0
865,0.0153444493189454,0,0
866,1e-04,0,0
867,1e-04,0,0
868,0.899477660655975,1,1
869,0.99974662065506,1,1
870,1e-04,0,0
871,1e-04,0,0
872,1e-04,0,0
873,1e-04,0,0
874,1e-04,0,0
875,0.999824821949005,1,1
876,1e-04,0,0
877,0.00155854504555464,0,0
878,0.999256908893585,1,1
879,1e-04,0,0
880,1e-04,0,0
881,1e-04,0,0
882,1e-04,0,0
883,1e-04,0,0
884,1e-04,0,0
885,1e-04,0,0
886,1e-04,0,0
887,1e-04,0,0
888,1e-04,0,0
889,1e-04,0,0
890,1e-04,0,0
891,1e-04,0,0
892,1e-04,0,0
893,1e-04,0,0
894,1e-04,0,0
895,1e-04,0,0
896,1e-04,0,0
897,1e-04,0,0
898,1e-04,0,0
899,1e-04,0,0
900,1e-04,0,0
901,1e-04,0,0
902,0.999764502048492,1,1
903,0.9999,1,1
904,1e-04,0,0
905,1e-04,0,0
906,0.9999,1,1
907,0.9999,1,1
908,0.9999,1,1
909,1e-04,0,0
910,1e-04,0,0
911,1e-04,0,0
912,1e-04,0,0
913,1e-04,0,0
914,0.999797403812408,1,1
915,0.9999,1,1
916,1e-04,0,0
917,1e-04,0,0
918,1e-04,0,0
919,1e-04,0,0
920,1e-04,0,0
921,1e-04,0,0
922,1e-04,0,0
923,1e-04,0,0
924,1e-04,0,0
925,1e-04,0,0
926,1e-04,0,0
927,1e-04,0,0
928,1e-04,0,0
929,1e-04,0,0
930,1e-04,0,0
931,1e-04,0,0
932,1e-04,0,0
933,0.00171924126334488,0,0
934,1e-04,0,0
935,1e-04,0,0
936,1e-04,0,0
937,1e-04,0,0
938,1e-04,0,0
939,1e-04,0,0
940,1e-04,0,0
941,1e-04,0,0
942,1e-04,0,0
943,0.000661713478621095,0,0
944,1e-04,0,0
945,1e-04,0,0
946,1e-04,0,0
947,1e-04,0,0
948,1e-04,0,0
949,1e-04,0,0
950,1e-04,0,0
951,1e-04,0,0
952,1e-04,0,0
953,0.9999,1,1
954,1e-04,0,0
955,1e-04,0,0
956,1e-04,0,0
957,1e-04,0,0
958,1e-04,0,0
959,1e-04,0,0
960,1e-04,0,0
961,1e-04,0,0
962,1e-04,0,0
963,1e-04,0,0
964,1e-04,0,0
965,1e-04,0,0
966,1e-04,0,0
967,1e-04,0,0
968,1e-04,0,0
969,1e-04,0,0
970,1e-04,0,0
971,0.000128935294924304,0,0
972,1e-04,0,0
973,1e-04,0,0
974,1e-04,0,0
975,1e-04,0,0
976,0.000118499257951044,0,0
977,0.9999,1,1
978,0.825426161289215,1,1
979,1e-04,0,0
980,1e-04,0,0
981,1e-04,0,0
982,1e-04,0,0
983,1e-04,0,0
984,1e-04,0,0
985,1e-04,0,0
986,0.9999,1,1
987,1e-04,0,0
988,1e-04,0,0
989,1e-04,0,0
990,1e-04,0,0
991,1e-04,0,0
992,0.9999,1,1
993,1e-04,0,0
994,1e-04,0,0
995,1e-04,0,0
996,1e-04,0,0
997,1e-04,0,0
998,1e-04,0,0
999,1e-04,0,0
1000,0.999688029289246,1,1
1001,0.9999,1,1
1002,1e-04,0,0
1003,1e-04,0,0
1004,1e-04,0,0
1005,1e-04,0,0
1006,0.999005138874054,1,1
1007,1e-04,0,0
1008,1e-04,0,0
1009,1e-04,0,0
1010,1e-04,0,0
1011,1e-04,0,0
1012,0.99884307384491,1,1
1013,1e-04,0,0
1014,1e-04,0,0
1015,1e-04,0,0
1016,0.00108417985029519,0,0
1017,1e-04,0,0
1018,1e-04,0,0
1019,0.99980241060257,1,1
1020,0.99216616153717,1,1
1021,1e-04,0,0
1022,1e-04,0,0
1023,0.9999,1,1
1024,0.0116522265598178,0,0
1025,0.9999,1,1
1026,1e-04,0,0
1027,1e-04,0,0
1028,1e-04,0,0
1029,1e-04,0,0
1030,1e-04,0,0
1031,1e-04,0,0
1032,1e-04,0,0
1033,1e-04,0,0
1034,1e-04,0,0
1035,1e-04,0,0
1036,0.9999,1,1
1037,1e-04,0,0
1038,1e-04,0,0
1039,1e-04,0,0
1040,1e-04,0,0
1041,0.9999,1,1
1042,1e-04,0,0
1043,1e-04,0,0
1044,1e-04,0,0
1045,1e-04,0,0
1046,1e-04,0,0
1047,1e-04,0,0
1048,1e-04,0,0
1049,0.999866127967834,1,1
1050,1e-04,0,0
1051,1e-04,0,0
1052,1e-04,0,0
1053,0.0131071768701077,0,0
1054,1e-04,0,0
1055,1e-04,0,0
1056,1e-04,0,0
1057,1e-04,0,0
1058,1e-04,0,0
1059,1e-04,0,0
1060,1e-04,0,0
1061,1e-04,0,0
1062,1e-04,0,0
1063,1e-04,0,0
1064,1e-04,0,0
1065,0.998995721340179,1,1
1066,1e-04,0,0
1067,1e-04,0,0
1068,1e-04,0,0
1069,1e-04,0,0
1070,1e-04,0,0
1071,1e-04,0,0
1072,1e-04,0,0
1073,1e-04,0,0
1074,1e-04,0,0
1075,1e-04,0,0
1076,1e-04,0,0
1077,1e-04,0,0
1078,0.9999,1,1
1079,1e-04,0,0
1080,1e-04,0,0
1081,1e-04,0,0
1082,1e-04,0,0
1083,1e-04,0,0
1084,1e-04,0,0
1085,0.81085079908371,1,1
1086,1e-04,0,0
1087,1e-04,0,0
1088,1e-04,0,0
1089,1e-04,0,0
1090,0.00011842174717458,0,0
1091,1e-04,0,0
1092,1e-04,0,0
1093,1e-04,0,0
1094,1e-04,0,0
1095,0.991254568099976,1,1
1096,1e-04,0,0
1097,1e-04,0,0
1098,1e-04,0,0
1099,1e-04,0,0
1100,1e-04,0,0
1101,1e-04,0,0
1102,1e-04,0,0
1103,1e-04,0,0
1104,1e-04,0,0
1105,0.9999,1,1
1106,1e-04,0,0
1107,1e-04,0,0
1108,1e-04,0,0
1109,1e-04,0,0
1110,0.00125902250874788,0,0
1111,0.9999,1,1
1112,0.9999,1,1
1113,1e-04,0,0
1114,1e-04,0,0
1115,1e-04,0,0
1116,1e-04,0,0
1117,0.000204276744625531,0,0
1118,1e-04,0,0
1119,1e-04,0,0
1120,1e-04,0,0
1121,1e-04,0,0
1122,1e-04,0,0
1123,1e-04,0,0
1124,1e-04,0,0
1125,0.999668121337891,1,1
1126,1e-04,0,0
1127,1e-04,0,0
1128,1e-04,0,0
1129,1e-04,0,0
1130,1e-04,0,0
1131,1e-04,0,0
1132,1e-04,0,0
1133,1e-04,0,0
1134,1e-04,0,0
1135,1e-04,0,0
1136,1e-04,0,0
1137,1e-04,0,0
1138,1e-04,0,0
1139,1e-04,0,0
1140,1e-04,0,0
1141,1e-04,0,0
1142,1e-04,0,0
1143,1e-04,0,0
1144,1e-04,0,0
1145,1e-04,0,0
1146,1e-04,0,0
1147,1e-04,0,0
1148,0.9999,1,1
1149,1e-04,0,0
1150,1e-04,0,0
1151,1e-04,0,0
1152,0.9999,1,1
1153,0.000179540642420761,0,0
1154,1e-04,0,0
1155,1e-04,0,0
1156,1e-04,0,0
1157,1e-04,0,0
1158,1e-04,0,0
1159,1e-04,0,0
1160,1e-04,0,0
1161,0.00370474043302238,0,0
1162,1e-04,0,0
1163,1e-04,0,0
1164,1e-04,0,0
1165,1e-04,0,0
1166,1e-04,0,0
1167,1e-04,0,0
1168,1e-04,0,0
1169,1e-04,0,0
1170,1e-04,0,0
1171,1e-04,0,0
1172,1e-04,0,0
1173,1e-04,0,0
1174,1e-04,0,0
1175,0.991556286811829,1,1
1176,1e-04,0,0
1177,0.9999,1,1
1178,1e-04,0,0
1179,0.999585211277008,1,1
1180,1e-04,0,0
1181,1e-04,0,0
1182,1e-04,0,0
1183,1e-04,0,0
1184,0.00193550135008991,0,0
1185,1e-04,0,0
1186,1e-04,0,0
1187,1e-04,0,0
1188,1e-04,0,0
1189,0.979469776153564,1,1
1190,0.000273602170636877,0,0
1191,1e-04,0,0
1192,1e-04,0,0
1193,1e-04,0,0
1194,1e-04,0,0
1195,1e-04,0,0
1196,1e-04,0,0
1197,1e-04,0,0
1198,1e-04,0,0
1199,1e-04,0,0
1200,1e-04,0,0
1201,1e-04,0,0
1202,1e-04,0,0
1203,1e-04,0,0
1204,1e-04,0,0
1205,1e-04,0,0
1206,1e-04,0,0
1207,1e-04,0,0
1208,1e-04,0,0
1209,1e-04,0,0
1210,1e-04,0,0
1211,1e-04,0,0
1212,0.000195100161363371,0,0
